main_category_name,sub_category_name,ranking,title,ori_price,dis_price,discount_percent
유아동/출산,ALL,59,[Miel]신상품 런칭기념 미엘물티슈 클래식 100매 캡형 20팩,22680,22680,0
유아동/출산,ALL,60,[아가방]아가방 가을 데이포켓가디건(M/YELLOW/BLACK/CREAM),9900,9900,70
유아동/출산,ALL,61,[그로미미]그로미미 PPSU 빨대컵 200ml (다크시리즈),16540,16540,3
유아동/출산,ALL,62,[비룡소]비룡소 기획 말놀이 동요집/동시집 선택구매,32000,32000,65
신발/잡화,ALL,58,1000여종의 레나샵지비츠 크록스지비츠,490,490,0
신발/잡화,ALL,59,홈쇼핑HIT 썸머슈즈 6종 특가(예약상품 2020.08.03 부터 발송)/ 가이거,59900,59900,0
신발/잡화,ALL,60,[리복]리복상설제품 레인워커 대쉬 DMX XW 4E /M48150,59500,59500,0
신발/잡화,ALL,61,14K/18K 베스트 쥬얼리 앵콜특가 여친선물,89900,89900,69
신발/잡화,ALL,62,트라텍최저29900원부터1+1사은품증정여행용캐리어가방,49900,49900,0
신발/잡화,ALL,63,[핏플랍]여성 아이쿠션플리플랍 (FFSO0E401),24180,24180,20
신발/잡화,ALL,64,데일리 여성가방/크로스백/클러치/숄더백/미니백,15900,15900,70
신발/잡화,ALL,65,[스위스밀리터리]여름양말 페이크삭스/발목/스니커즈/남자/여자/양말,9900,9900,70
신발/잡화,ALL,66,[쌤소나이트 레드]LOPERE 백팩 2종 중 택1 (DO109001 DO141001)[예약상품 2020.08.13 부터 발송]/ 쌤소나이트레드,66240,66240,28
신발/잡화,ALL,67,[디스커버리][디스커버리] 샌드 라인 슬리퍼 DXSH70841,35100,35100,10
신발/잡화,ALL,68,12 UV 우산 장우산 3단우산 3단 자동우산 양산 우양산,6900,6900,0
스포츠/자동차,ALL,82,eShop+ 로티캠프 로우체어(그린+네이비) 2P,72900,72900,0
스포츠/자동차,ALL,83,[헤링본]남자 래쉬가드 상하의세트 수영복 비치웨어 보드숏,26900,26900,10
스포츠/자동차,ALL,84,2인용 자충매트 캠핑용품 캠핑매트 에어매트,32900,32900,0
스포츠/자동차,ALL,85,K4camp 1+1 접이식 캠핑의자 낚시의자 릴렉스체어,55290,55290,10
스포츠/자동차,ALL,86,[아디다스오리지널](신세계강남점)[Mens] 오즈위고 (EE6999),105780,105780,18
스포츠/자동차,ALL,87,[패스트캠프]원터치 육각텐트 오토6 2종 패키지,82710,82710,7
스포츠/자동차,ALL,88,1+1+1 캠핑매트/대형 돗자리/텐트/피크닉,14900,14900,0
스포츠/자동차,ALL,89,남여 커플 래쉬가드 수영복 5pcs 세트 서핑슈트,22700,22700,0
스포츠/자동차,ALL,90,[빈슨메시프]시그니처 XXL 5T 8T 자충 캠핑 에어 매트,26900,26900,69
스포츠/자동차,ALL,91,[코베아]코베아 올인원M 구이바다 버너 유리뚜껑 KG-0904PEM,122000,122000,0
스포츠/자동차,ALL,92,[밀레](신세계경기점)밀레 남성 여름 반팔 티셔츠 3종 MXNUT103/109/476,18750,18750,25
스포츠/자동차,ALL,93,[푸마](신세계타임스퀘어점패션관)푸마x선미 RS-SANDAL368763-01 /374862-01 02(블랙 2차 전사이즈 재입고),37490,37490,22
스포츠/자동차,ALL,94,[베베누보](현대Hmall)해피타임 투명유리보트,39900,39900,0
생활/주방/건강,ALL,74,[메디안]메디안 치약 15개+추가증정 (옵션),15900,15900,55
생활/주방/건강,ALL,75,[프로월드컵]22%추가쿠폰 100매입 국내생산포함/3중필터마스크,16900,16900,50
생활/주방/건강,ALL,76,[유한양행]해피홈 아쿠아 방수밴드 100매 2팩 (총 200매),10900,10900,15
생활/주방/건강,ALL,77,SGSG KF-AD식약처인증 국산 비말차단마스크30매,16110,16110,10
생활/주방/건강,ALL,78,프레쉬N 여름용 비말차단 마스크 3중필터 3D입체 50매,27500,27500,0
생활/주방/건강,ALL,79,[동국제약]마데카 메디패치 스팟(33매입) 3개 /무료배송,10900,10900,0
생활/주방/건강,ALL,80,[잘풀리는집]잘풀리는집 순수 프리미엄 30mx30롤 2팩/화장지,26900,26900,15
생활/주방/건강,ALL,81,[페브리즈]페브리즈 섬유탈취제 상쾌한 향 900ml 대용량 2개 d,18100,18100,35
생활/주방/건강,ALL,82,[쏘피]볼록맞춤 슈퍼롱 오버나이트/생리대 20Px2팩,8900,8900,50
생활/주방/건강,ALL,83,[가쯔]블럭리빙박스72L 1+1 수납박스 다용도정리함 (총2개),15800,15800,0
생활/주방/건강,ALL,84,휴대용 알약케이스 약케이스,490,490,0
생활/주방/건강,ALL,85,섬유유연제 피죤 프리미엄 18L,15900,15900,60
생활/주방/건강,ALL,86,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩,13690,13690,37
도서/음반,ALL,89,아이유 DVD/블루레이 선택구매 - 2019 IU Tour Concert Love poem in Seoul,43800,43800,0
도서/음반,ALL,90,(예약판매) 몬스타엑스 2020 화보집 MONSTA X 2020 PHOTO BOOK (COMMA) / 포토북 발매일 : 8월 12일,42000,42000,0
도서/음반,ALL,91,몬테소리 비바이오 매쓰,69000,69000,65
도서/음반,ALL,92,SET(앨범3종+포스터3종+지관통) 에이티즈 (ATEEZ) - ZERO : FEVER Part.1 (미니앨범 5집),41400,41400,0
도서/음반,ALL,93,[부즈펌]부즈펌(라이카미) 우수과학도서 4종 세트/초등교과연계(과학혁명/단위/우주로가는방법/지구과학),68480,68480,2
도서/음반,ALL,94,마더스카페 (소년한길) 데이비드 맬컬레이 건축이야기 전7권,98000,98000,9
도서/음반,ALL,95,4단계 난이도별 스토리북/Welcome To Reading/웰컴투리딩,128800,128800,41
도서/음반,ALL,96,(LP) 김재환 (Kim Jae Hwan) - Moment (5천장 한정반),45000,45000,0
도서/음반,ALL,97,(풀빛)천방지축 좌충우돌 숭민이의 일기 전5권/창작동화 시리즈 베스트,53640,53640,10
도서/음반,ALL,98,7살 첫 수학 세트(전4권) 초등 입학 전  즐거운 공부 기억,31000,31000,0
가구/침구,ALL,90,싱글족을위한 이불+패드+베개세트/기숙사 이불 세트,19260,19260,69
가구/침구,ALL,91,거북목예방 일자목예방 높이조절 스탠딩테이블 책상 80,43130,43130,0
가구/침구,ALL,92,하포스 국내산 정품 단면매트리스,52900,52900,11
가구/침구,ALL,93,[삼익가구][삼익가구]  롯데단독  로렌스 3인용 카우치 소파(스툴포함)_착불배송,200450,200450,5
가구/침구,ALL,94,폼블럭 1Mx20M/25M/이음새없는/벽지/시트지/KC인증,54430,54430,5
가구/침구,ALL,95,[센스맘]센스맘 에어매트리스 9존 12cm 싱글(S) (겉커버 포함),104280,104280,4
가구/침구,ALL,96,(현대Hmall)[Hmall x UFO] 캠퍼필드 코코 폴딩박스 캠핑테이블 인타입 세트,24930,24930,6
가구/침구,ALL,97,알러지케어 베개 1+1 2장 냉감 베게커버 순면/극세사,4900,4900,69
가구/침구,ALL,98,[아라홈]코잠배개 경추 메모리폼 낮은 숙면 기능성 목이편한,33000,33000,0
가구/침구,ALL,99,도톰한 누빔 요커버+정품 요솜 포함세트/요매트/요,28900,28900,23
가구/침구,ALL,100,[인쏘노]인기 슈퍼싱글 퀸 침대프레임 14종 + 매트 4종 모음전,188000,188000,6
화장품/헤어,ALL,88,[트리플에스]약산성 트리플에스 탈모샴푸 2000ml+250ml (무료샘플),29900,29900,0
화장품/헤어,ALL,89,[두보레]두보레 에센스비누 장미 4입 x 4개 (16입),10000,10000,23
화장품/헤어,ALL,90,OGX 아르간 오브 모로코 오일 1+1,18200,18200,43
화장품/헤어,ALL,91,[쿤달]4+1 쿤달 샴푸 트리트먼트 바디워시 바디로션 외,7900,7900,0
화장품/헤어,ALL,92,[닥터그루트]닥터그루트 애딕트 탈모샴푸 자스민 680ml + 증정,38000,38000,0
화장품/헤어,ALL,93,[라네즈]라네즈 워터뱅크 하이드로 에센스 70ml 기획세트,24900,24900,22
화장품/헤어,ALL,94,[시세이도]NEW 시세이도 크리스탈라이징 스트레이트 매직약 볼륨,22900,22900,0
화장품/헤어,ALL,95,[어반디케이](신세계시코르강남역점)[7월]올나이트 세팅 픽서 118ml + 30ml 정품 추가 증정 세트,33150,33150,15
화장품/헤어,ALL,96,[ahc]AHC 아이크림 스페셜세트,22500,22500,10
화장품/헤어,ALL,97,[프리메라]프리메라 리페어빈 시카 에센스 50ml 기획세트,13900,13900,46
화장품/헤어,ALL,98,(디오디너리) (신세계시코르강남역점)[대용량] 디오디너리 나이아신아마이드 10% + 징크 1% 60ml,10600,10600,0
패션의류,ALL,67,[캘빈클라인키즈]캘빈클라인 키즈 남아용 언더웨어 드로즈 6종세트 XL,25670,25670,7
패션의류,ALL,68,[모카썸]여름시즌오프50종 SALE 반팔티셔츠/후드집업/원피스,6900,6900,70
패션의류,ALL,69,[온앤온]온앤온 역시즌사계절 BEST ITEM 최대 72%,159000,159000,60
패션의류,ALL,70,[슈프림]반바지 트레이닝 린넨밴딩 남자남성 팬츠 츄리닝 비치,8900,8900,69
패션의류,ALL,71,[BYC]국내산5매 트렁크 사각 팬티 남자 남성 빅사이즈 속옷,12900,12900,70
패션의류,ALL,72,[모스트맘]홈웨어/쿨세트/파자마/쿨원피스/쿨바지/잠옷,5900,5900,69
패션의류,ALL,73,브리치x뿌미 여름 best 티셔츠/블라우스/팬츠,13400,13400,69
패션의류,ALL,74,/3+1/~4XL쿨링 팬츠/슬랙스/통바지/반바지/부츠컷,5900,5900,69
패션의류,ALL,75,성진 신상 여성 원피스 블라우스 코트,9900,9900,69
패션의류,ALL,76,패션라인 펀칭원피스/블라우스/티셔츠/박시/빅사이즈,19900,19900,9
패션의류,ALL,77,[머스트비]머스트비 여름 신상품 원피스/자켓/티셔츠/청바지,20900,20900,69
패션의류,ALL,78,[체리빌레]여름신상 롱원피스/플라워쉬폰/루즈핏,24900,24900,17
유아동/출산,ALL,63,[NFL키즈]엔에프엘키즈 역시즌 90%SALE,7900,7900,69
유아동/출산,ALL,64,[아가방]아가방 가을 토리누빔점퍼(NAVY)_01M55500213,23400,23400,70
유아동/출산,ALL,65,국산 반팔/민소매/7부/내의/실내복/유아/아동/잠옷,7900,7900,69
유아동/출산,ALL,66,순수아 리필빨대2+2/총8P+8P+빨대솔2P/더블하트호환,19600,19600,2
유아동/출산,ALL,67,[아이러브베베]아이러브베베물티슈 아이보리72매캡형X20팩,18900,18900,34
유아동/출산,ALL,68,[메가텐]비바텍 럭스360칫솔 스탭_2단계  3P_6단모 25개월~4세,18900,18900,70
유아동/출산,ALL,69,[유한킴벌리]그린핑거자연보습320mlset(워시+샴푸+로션),22900,22900,34
유아동/출산,ALL,70,아동 팬티 5매 5900원 유아 주니어 런닝 순면 속옷,9800,9800,69
유아동/출산,ALL,71,[베비언스]핑크퐁 버블 핸드워시 대용량용기2입+리필3입+선물박스,26500,26500,0
유아동/출산,ALL,72,[블레스네이처]오가닉 애착인형 1+1세트(아기 시리즈)택1 [한정EVENT 캐릭터가방 증정]/ 블레스네이처,25230,25230,13
유아동/출산,ALL,73,[바이오가이아]2개 바이오가이아 유산균 베이비드롭 비타민D 10ml 1+1,62900,62900,0
유아동/출산,ALL,74,[팬콧키즈]팬콧키즈 아동/반팔티/래쉬가드/원피스/팬츠,11900,11900,69
유아동/출산,ALL,75,[리베로기저귀]리베로기저귀 리미티드에디션x6팩 /밴드형/팬티형x3팩,61400,61400,0
신발/잡화,ALL,69,[페이퍼플레인]신발 커플 스니커즈 슬립온 운동화 키높이 단화 슈즈,13800,13800,70
신발/잡화,ALL,70,[엔비]15%쿠폰 김혜수 핸드폰줄 폰스트랩 휴대폰 목걸이,7900,7900,0
신발/잡화,ALL,71,[가나양말]남자 여자 발목 덧신 페이크삭스 정장 스포츠 양말,6500,6500,69
신발/잡화,ALL,72,로라스타일 여름 신상 팔찌 뱅글 써지컬 가죽,13800,13800,31
신발/잡화,ALL,73,[버켄스탁]아리조나/지제/마드리드/마야리 8종 택1,57030,57030,19
신발/잡화,ALL,74,스케야 M1 여성 레인부츠 장화 레인부츠 비오는날 장마,18300,18300,0
신발/잡화,ALL,75,[까르페디엠]C무지 자동장우산/튼튼한 아동 여성 남성 초등학생,6870,6870,0
신발/잡화,ALL,76,보가 수제화 카벨 4-md025 리본장식 여성 쪼리 슬리퍼,4900,4900,0
신발/잡화,ALL,77,[페이퍼플레인]아쿠아슈즈/남자샌들/여성샌들/트래킹샌들/물놀이슈즈,16800,16800,70
신발/잡화,ALL,78,신상 양말 페이크삭스 덧신 균일가 패션 남자여자발목,5900,5900,0
스포츠/자동차,ALL,95,[크록스](정품)크록스 크록밴드 인기 샌들 모음,18900,18900,47
스포츠/자동차,ALL,96,[크록스]2020 신상 크록스 성인 크록밴드 샌들 슬리퍼 8종택일,29760,29760,5
스포츠/자동차,ALL,97,[크록스](신세계강남점)[크록스코리아 시즌오프 특가 ]205568-462 크록밴드 로고 클로그,24520,24520,17
스포츠/자동차,ALL,98,[피레스트]티폰140 3D루프백 레인커버-100% 방수커버,44360,44360,0
스포츠/자동차,ALL,99,알파바운스 슬라이드 B41720/ 아디다스,37210,37210,10
스포츠/자동차,ALL,100,[로티캠프]S급 전시상품 / 에코 로우체어 1+1 한정수량,49900,49900,0
생활/주방/건강,ALL,87,윈프라이스 포템 레볼루션 필터 샤워기 +필터 추가증정,9900,9900,9
생활/주방/건강,ALL,88,[땡큐]땡큐 무형광핸드타올 2겹5000매 점보롤 천연펄프 휴지,20800,20800,0
생활/주방/건강,ALL,89,[도루코]도루코 프로컷 S101 커터기 X 2개,4000,4000,0
생활/주방/건강,ALL,90,[크리넥스]순수3겹 화장지 27M 30롤x2팩/휴지,29900,29900,42
생활/주방/건강,ALL,91,강블리라이프 블링 휴 30M 3겹 30롤 X 2팩/화장지/휴지,17900,17900,64
생활/주방/건강,ALL,92,국산 어린이 덴탈 마스크 소형 아동 유한킴벌리,29900,29900,0
생활/주방/건강,ALL,93,(판매1위)최고급프리미엄줄눈최저가셀프시공타일줄눈,2970,2970,70
생활/주방/건강,ALL,94,모닝_중고SP무제B 빼꼼냥냥 ,1000,1000,0
생활/주방/건강,ALL,95,HB_하이컬러제본노트,1000,1000,0
생활/주방/건강,ALL,96,[헬로]헬로 순수 3겹 천연펄프 화장지 30m 30롤 3팩 특가행사,29900,29900,0
생활/주방/건강,ALL,97,[테리파머]호텔수건 무형광  200g 수건 10장 수건세트 타월 타올,29900,29900,3
도서/음반,ALL,99,[쎈]사은품증정) 2020년 쎈초등수학 신사고 쎈수학 문제집 쎈연산 3 4 5 6/1-2 2-2 3-2 4-2 5-2 6-2,12600,12600,0
도서/음반,ALL,100,설민석의 한국사 통일 세계사 대모험 1 2 3 4 5 6 7 8 9 10 11 12 13 14 권 상편 하편 학습 만화 책,8820,8820,0
화장품/헤어,ALL,99,[아토팜]아토팜 NEW 수딩 젤 로션 120ml X 2개 (+수딩젤 40ml),21400,21400,0
화장품/헤어,ALL,100,[아모스프로페셔널]1+1 아모스 컬링에센스 2X 150ml,17270,17270,2
패션의류,ALL,79,코코블랑 여성 티셔츠/가디건/원피스,14900,14900,69
패션의류,ALL,80,3+1시원한밴딩여름바지맛집5부 9부 쿨바지 여성쿨바지,4900,4900,69
패션의류,ALL,81,[란제리아]비비안 외 브라 팬티 세트 여성 여자 브래지어 속옷,9900,9900,70
패션의류,ALL,82,[캘빈클라인키즈]캘빈클라인 키즈 남아용 언더웨어 드로즈 6종세트 L,25670,25670,7
패션의류,ALL,83,시스터 빅세일 5900~빅사이즈롱티/롱원피스/세트/팬츠,5900,5900,69
패션의류,ALL,84,[블루포스]여름신상 반팔카라티/빅사이즈/단체커플티/남자옷,11800,11800,69
패션의류,ALL,85,[아디다스]홈쇼핑 특가 아디다스 남성 드로즈 특가 9900~,9900,9900,70
패션의류,ALL,86,22%중복 STCO 남자의 여름템 화끈한 시즌오프,14900,14900,62
패션의류,ALL,87,[솔로이스트]22%쿠폰 창립이벤트 원피스/블라우스 102종 UTCJ2H01,17900,17900,60
패션의류,ALL,88,[란제리아]남영 비비안외 국산주니어 브라 팬티 속옷 학생쥬니어,7900,7900,69
패션의류,ALL,89,신상/남자청바지/남성/빅사이즈/스판/바지/슬랙스,13800,13800,70
패션의류,ALL,90,[휴아이지옴므]HU 히든밴딩 감격슬랙스팬츠,17800,17800,0
유아동/출산,ALL,76,[시공주니어]마더스카페/시공주니어 초등창작 필독선 레벨별 모음전,550000,550000,8
유아동/출산,ALL,77,[마미포코]땀먹는 팬티 기저귀 /특대 남아 32매 6팩+물티슈1박스,69900,69900,46
유아동/출산,ALL,78,[슈퍼대디]입는게 더 시원한 울트라씬 밴드/팬티 기저귀,56900,56900,0
유아동/출산,ALL,79,[남양]드빈치 아기치즈 1단계 100매 (6-18개월),23900,23900,51
유아동/출산,ALL,80,[젤리스푼]아동복/여아의류/원피스/아동래쉬가드/바람막이,11900,11900,69
유아동/출산,ALL,81,[페이퍼플레인키즈]아동장화 유아장화 아동 레인부츠 샌들 아동화 슈즈,20900,20900,69
유아동/출산,ALL,82,안녕 나는 시리즈 골라담기 8권 강릉 강원도 경주 서울 인천 전주 제주도 해외여행,12000,12000,0
유아동/출산,ALL,83,센스물티슈 악어 캡형 100매 10팩+10팩 /한장씩톡톡,14900,14900,25
유아동/출산,ALL,84,[젤리캣](신세계강남점)아이들의 필수 아이템 / 애착인형 젤리캣 버니 L 사이즈 6종 ,50160,50160,5
유아동/출산,ALL,85,베베누보 해피타임 힙쉴드 유아 아동 구명조끼,40900,40900,0
유아동/출산,ALL,86,[보솜이]보솜이 밴드/팬티 기저귀 1BOX 모음,34900,34900,0
신발/잡화,ALL,79,[지오다노] BEST  134600 리버서블 래더 벨트/ 지오다노,14660,14660,25
신발/잡화,ALL,80,시스마르스 소가죽 링 샌들 + 메탈장식 슬리퍼 (2종),36810,36810,7
신발/잡화,ALL,81,[해리메이슨] [해리메이슨] 썸머 주얼리 36종 택 1 (전 구매 고객 한정 사은품 증정) ,19120,19120,11
신발/잡화,ALL,82,보가 수제화 루핀 3-001-1 심플 두줄 스트랩 쪼리샌들,4900,4900,0
신발/잡화,ALL,83,[페이퍼플레인]운동화/스니커즈/에어쿠션/런닝화/키높이/PP1101,40800,40800,70
신발/잡화,ALL,84,[브라이튼]여행용 캐리어 기내용 여행가방 TSA 확장지퍼 더블휠,29800,29800,69
신발/잡화,ALL,85,신상 슬립온 플랫 단화 여성 키높이 운동화 스니커즈,12800,12800,57
신발/잡화,ALL,86,스타 여성남성 양말모음전 덧신/페이크삭스/학생양말,6900,6900,70
신발/잡화,ALL,87,[크록스]여성  프리셀 클로그 우먼 200861-001,19000,19000,0
신발/잡화,ALL,88,[비버리힐스폴로클럽]초특가) 비버리힐즈폴로클럽 소가죽 레이디샌들,23440,23440,21
신발/잡화,ALL,89,정품 MLB 사계절 인기 슬리퍼 모음전,13900,13900,0
신발/잡화,ALL,90,[에스콰이아]에스콰이아 20SS 신상 정장화/슬립온/단화/스니커즈,36900,36900,70
신발/잡화,ALL,91,스타일프로포즈10%할인 오즈페토 스퀘어 버클샌들,39000,39000,0
생활/주방/건강,ALL,98,[마미요]마미요 오리지널 물티슈 캡형 100매x10팩,12900,12900,41
생활/주방/건강,ALL,99,[크리넥스]크리넥스 여행용티슈 대한민국 70매X15개,12900,12900,50
생활/주방/건강,ALL,100,봉지롤5팩(2set) 색상랜덤 총10팩 300장 대용량,5500,5500,6
패션의류,ALL,91,[미씨엘라]미씨엘라 신상 원피스/블라우스/팬츠/빅사이즈/루즈핏,7900,7900,69
패션의류,ALL,92,[이지바이]리뷰 3만개 반바지/긴바지/밴딩바지 창고대방출 49~,4900,4900,69
패션의류,ALL,93,아희패션 원피스 블라우스 스커트 가디건 자켓,9900,9900,69
패션의류,ALL,94,[알트베니]알트베니여성 빅사이즈 원피스/티셔츠/블라우스/셔츠,9900,9900,70
패션의류,ALL,95,브리치x아이미마인 S/S 반팔/블라우스/원피스,14900,14900,69
패션의류,ALL,96,앙투/여름신상/원피스/44~110/빅사이즈/루즈핏/니트,11900,11900,69
패션의류,ALL,97,린다샵 신상세일 자켓/린넨/원피스/블라우스/스커트,19900,19900,69
패션의류,ALL,98,쏭스타일 신상추가.빅사이즈.롱티.루즈핏,6900,6900,70
패션의류,ALL,99,3+1~5XL 반팔티 티셔츠 커플 남자 빅사이즈 오버핏 면,9900,9900,69
패션의류,ALL,100,[PANDORAbyVIVIEN][무료배송]남영 판도라/보디가드 티나지 않는 노라인 여성 헴팬티 5종(90~105)/ 판도라 바이 비비안,19640,19640,22
유아동/출산,ALL,87,[아이더]2020 F/W 신상 키즈 선오픈 할인 4만원대부터 플리스,90300,90300,30
유아동/출산,ALL,88,[아이러브베베]아이러브베베물티슈핑크 100매 리필형X20팩,12900,12900,35
유아동/출산,ALL,89,[존슨즈베이비]존슨즈 액티브 키즈 샤이니 샴푸 500ml x 2개,20900,20900,21
유아동/출산,ALL,90,[영실업]특가 콩순이 말하는 펭이와 청진기,28340,28340,7
유아동/출산,ALL,91,[하기스]매직팬티컴포트/보송/밴드/맥스/네이처기저귀,42900,42900,0
유아동/출산,ALL,92,뉴질랜드 수입분유 퓨어락 로열플러스 2단계 3캔,132400,132400,0
유아동/출산,ALL,93,[달리]달리  너도 보이니 9권세트 (특급열차/꿈의도시 등),54260,54260,6
유아동/출산,ALL,94,[베베숲]아기물티슈 프리미어 캡70매 20팩,36900,36900,0
유아동/출산,ALL,95,최대12%쿠폰 주니어의류 반바지 4300~ 레깅스 2500~,3900,3900,70
유아동/출산,ALL,96,1+1 아동 우산/장화/우비 유아 레인부츠 우의,4900,4900,69
유아동/출산,ALL,97,슈퍼대디x미피 소프트플러스 물티슈캡형100매10팩 55g,12900,12900,35
유아동/출산,ALL,98,(팁토이조이(TipToeyJoey)) (신세계본점)[팁토이조이] 걸음마신발 아기운동화 펑키 모음전,38660,38660,18
신발/잡화,ALL,92,[나이키]헤리티지 힙색(BA5750-010),19790,19790,2
신발/잡화,ALL,93,[라코스테스포츠] RZ0097M19AX96 남성 유로파 스니커즈,75600,75600,20
신발/잡화,ALL,94,Gotivathy 슬라이드 우드그립 장우산 단색상 122cm,22400,22400,20
신발/잡화,ALL,95,[핏플랍]아이쿠션플리플랍  FFSO0E401 6종택일,24480,24480,20
신발/잡화,ALL,96,[콜마운틴]운동화/런닝화/트레킹화신발/등산화/남여성/k2쿨토시,25800,25800,0
신발/잡화,ALL,97,남녀공용 힙색/슬링백/메신저백/바디백/보조가방,11900,11900,69
신발/잡화,ALL,98,[컨버스]슈즈 척테일러 올스타 옥스 클래식_M9166/ 컨버스,38730,38730,19
신발/잡화,ALL,99,보가 수제화 안코 3-002 베이직 스트랩 쪼리 샌들,4860,4860,0
신발/잡화,ALL,100,보가 수제화 파올 3-7814 데일리 여성 스트랩 샌들,17900,17900,0
유아동/출산,ALL,99,[타티네쇼콜라]22% 쿠폰 타티네쇼콜라 유아복/원피스/티셔츠/바지,30200,30200,69
유아동/출산,ALL,100,[압타밀]당일발송 압타밀 프로누트라 플러스 2단계800g X 3캔,81900,81900,0
